São Bernardo do Campo;22;M;600.0
São Bernardo do Campo;19;M;460.0
São Bernardo do Campo;20;F;540.0
São Bernardo do Campo;49;M;0.0
São Bernardo do Campo;21;M;480.0
São Bernardo do Campo;19;M;480.0
São Bernardo do Campo;29;M;760.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;40;M;0.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;31;M;0.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;19;F;580.0
São Bernardo do Campo;19;F;580.0
São Bernardo do Campo;17;M;460.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;26;F;0.0
São Bernardo do Campo;28;M;640.0
São Bernardo do Campo;20;F;700.0
São Bernardo do Campo;22;F;700.0
São Bernardo do Campo;43;M;0.0
São Bernardo do Campo;16;M;540.0
São Bernardo do Campo;27;M;620.0
São Bernardo do Campo;16;M;360.0
São Bernardo do Campo;21;M;440.0
São Bernardo do Campo;20;F;620.0
São Bernardo do Campo;19;F;900.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;20;F;640.0
São Bernardo do Campo;17;M;360.0
São Bernardo do Campo;19;M;680.0
São Bernardo do Campo;20;F;660.0
São Bernardo do Campo;29;F;0.0
São Bernardo do Campo;23;M;300.0
São Bernardo do Campo;20;M;580.0
São Bernardo do Campo;24;M;760.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;18;M;540.0
São Bernardo do Campo;15;F;600.0
São Bernardo do Campo;21;F;400.0
São Bernardo do Campo;26;M;600.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;16;M;720.0
São Bernardo do Campo;22;M;640.0
São Bernardo do Campo;19;F;700.0
São Bernardo do Campo;17;F;460.0
São Bernardo do Campo;21;M;460.0
São Bernardo do Campo;16;M;600.0
São Bernardo do Campo;24;F;0.0
São Bernardo do Campo;30;M;440.0
São Bernardo do Campo;17;F;480.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;37;M;580.0
São Bernardo do Campo;19;F;560.0
São Bernardo do Campo;16;M;840.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;16;M;560.0
São Bernardo do Campo;19;F;560.0
São Bernardo do Campo;17;M;280.0
São Bernardo do Campo;20;M;540.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;35;F;560.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;21;F;300.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;44;M;0.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;18;M;480.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;17;M;380.0
São Bernardo do Campo;17;M;940.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;37;F;620.0
São Bernardo do Campo;31;F;640.0
São Bernardo do Campo;20;M;600.0
São Bernardo do Campo;37;F;600.0
São Bernardo do Campo;19;M;620.0
São Bernardo do Campo;16;M;0.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;20;F;620.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;16;F;680.0
São Bernardo do Campo;18;F;880.0
São Bernardo do Campo;26;F;0.0
São Bernardo do Campo;17;M;660.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;31;F;0.0
São Bernardo do Campo;23;F;700.0
São Bernardo do Campo;17;M;720.0
São Bernardo do Campo;22;M;300.0
São Bernardo do Campo;16;F;520.0
São Bernardo do Campo;30;M;0.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;39;F;0.0
São Bernardo do Campo;49;F;460.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;17;F;420.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;19;F;360.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;22;F;460.0
São Bernardo do Campo;15;M;600.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;30;F;560.0
São Bernardo do Campo;36;M;580.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;36;M;640.0
São Bernardo do Campo;18;F;600.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;36;F;620.0
São Bernardo do Campo;21;M;540.0
São Bernardo do Campo;17;F;500.0
São Bernardo do Campo;16;F;580.0
São Bernardo do Campo;52;F;440.0
São Bernardo do Campo;33;M;560.0
São Bernardo do Campo;29;M;480.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;22;M;480.0
São Bernardo do Campo;29;M;480.0
São Bernardo do Campo;20;F;820.0
São Bernardo do Campo;24;F;0.0
São Bernardo do Campo;54;F;0.0
São Bernardo do Campo;16;M;640.0
São Bernardo do Campo;19;F;600.0
São Bernardo do Campo;22;M;540.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;30;M;0.0
São Bernardo do Campo;30;F;0.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;23;M;640.0
São Bernardo do Campo;18;F;620.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;21;M;440.0
São Bernardo do Campo;20;M;440.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;20;F;820.0
São Bernardo do Campo;19;F;620.0
São Bernardo do Campo;19;M;440.0
São Bernardo do Campo;26;F;0.0
São Bernardo do Campo;18;F;460.0
São Bernardo do Campo;19;F;620.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;17;M;680.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;31;M;600.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;18;F;640.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;65;F;0.0
São Bernardo do Campo;23;F;580.0
São Bernardo do Campo;28;M;0.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;22;M;720.0
São Bernardo do Campo;21;M;480.0
São Bernardo do Campo;25;M;680.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;17;M;320.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;16;F;480.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;33;M;520.0
São Bernardo do Campo;60;M;520.0
São Bernardo do Campo;16;F;540.0
São Bernardo do Campo;29;M;460.0
São Bernardo do Campo;17;F;440.0
São Bernardo do Campo;20;F;620.0
São Bernardo do Campo;26;M;440.0
São Bernardo do Campo;16;F;700.0
São Bernardo do Campo;26;M;280.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;20;M;540.0
São Bernardo do Campo;18;F;540.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;16;F;900.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;21;M;520.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;30;F;0.0
São Bernardo do Campo;17;M;720.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;21;M;580.0
São Bernardo do Campo;20;M;440.0
São Bernardo do Campo;21;M;460.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;21;M;440.0
São Bernardo do Campo;30;M;500.0
São Bernardo do Campo;21;M;360.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;21;F;520.0
São Bernardo do Campo;17;F;480.0
São Bernardo do Campo;24;F;0.0
São Bernardo do Campo;19;M;340.0
São Bernardo do Campo;25;F;640.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;20;F;440.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;34;M;0.0
São Bernardo do Campo;16;M;700.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;20;M;480.0
São Bernardo do Campo;46;F;0.0
São Bernardo do Campo;21;M;740.0
São Bernardo do Campo;27;M;0.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;32;F;620.0
São Bernardo do Campo;18;F;680.0
São Bernardo do Campo;24;F;700.0
São Bernardo do Campo;44;F;560.0
São Bernardo do Campo;37;F;0.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;36;M;420.0
São Bernardo do Campo;16;M;520.0
São Bernardo do Campo;16;M;460.0
São Bernardo do Campo;19;M;480.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;20;M;600.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;16;F;640.0
São Bernardo do Campo;16;M;600.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;17;M;620.0
São Bernardo do Campo;33;M;0.0
São Bernardo do Campo;43;F;0.0
São Bernardo do Campo;19;M;480.0
São Bernardo do Campo;18;F;300.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;37;F;0.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;32;M;0.0
São Bernardo do Campo;16;M;640.0
São Bernardo do Campo;31;F;360.0
São Bernardo do Campo;28;M;700.0
São Bernardo do Campo;21;F;620.0
São Bernardo do Campo;27;F;0.0
São Bernardo do Campo;16;F;360.0
São Bernardo do Campo;16;M;620.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;18;M;460.0
São Bernardo do Campo;28;M;0.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;26;F;320.0
São Bernardo do Campo;20;F;560.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;19;F;500.0
São Bernardo do Campo;21;F;440.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;17;M;300.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;26;F;0.0
São Bernardo do Campo;20;F;780.0
São Bernardo do Campo;16;M;500.0
São Bernardo do Campo;17;M;620.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;41;F;500.0
São Bernardo do Campo;24;M;520.0
São Bernardo do Campo;34;F;0.0
São Bernardo do Campo;42;M;680.0
São Bernardo do Campo;29;F;620.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;16;M;640.0
São Bernardo do Campo;23;F;600.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;22;M;680.0
São Bernardo do Campo;25;M;500.0
São Bernardo do Campo;16;M;620.0
São Bernardo do Campo;20;M;720.0
São Bernardo do Campo;18;M;840.0
São Bernardo do Campo;19;F;160.0
São Bernardo do Campo;31;M;0.0
São Bernardo do Campo;23;F;540.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;18;F;440.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;23;F;480.0
São Bernardo do Campo;16;M;700.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;19;M;360.0
São Bernardo do Campo;16;M;520.0
São Bernardo do Campo;16;F;660.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;19;M;640.0
São Bernardo do Campo;16;M;820.0
São Bernardo do Campo;20;F;720.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;35;F;480.0
São Bernardo do Campo;18;M;620.0
São Bernardo do Campo;24;F;0.0
São Bernardo do Campo;18;F;560.0
São Bernardo do Campo;20;M;600.0
São Bernardo do Campo;20;F;620.0
São Bernardo do Campo;16;F;360.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;17;M;560.0
São Bernardo do Campo;17;M;740.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;17;F;640.0
São Bernardo do Campo;34;M;0.0
São Bernardo do Campo;33;F;0.0
São Bernardo do Campo;39;M;620.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;23;F;0.0
São Bernardo do Campo;29;F;580.0
São Bernardo do Campo;19;M;480.0
São Bernardo do Campo;21;M;280.0
São Bernardo do Campo;17;F;440.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;24;M;640.0
São Bernardo do Campo;18;F;580.0
São Bernardo do Campo;37;M;560.0
São Bernardo do Campo;27;M;440.0
São Bernardo do Campo;38;M;0.0
São Bernardo do Campo;22;F;600.0
São Bernardo do Campo;19;F;800.0
São Bernardo do Campo;32;M;0.0
São Bernardo do Campo;18;F;620.0
São Bernardo do Campo;16;F;740.0
São Bernardo do Campo;16;M;680.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;17;M;780.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;17;F;400.0
São Bernardo do Campo;17;M;760.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;18;M;580.0
São Bernardo do Campo;17;F;760.0
São Bernardo do Campo;18;F;580.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;18;M;340.0
São Bernardo do Campo;20;M;580.0
São Bernardo do Campo;18;F;740.0
São Bernardo do Campo;16;M;0.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;21;F;480.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;20;M;520.0
São Bernardo do Campo;33;M;620.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;29;M;480.0
São Bernardo do Campo;17;M;500.0
São Bernardo do Campo;17;M;420.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;18;M;640.0
São Bernardo do Campo;26;F;580.0
São Bernardo do Campo;54;M;540.0
São Bernardo do Campo;16;F;540.0
São Bernardo do Campo;16;F;420.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;27;M;560.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;24;F;0.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;29;F;0.0
São Bernardo do Campo;19;F;560.0
São Bernardo do Campo;27;M;0.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;16;M;800.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;17;M;280.0
São Bernardo do Campo;41;M;640.0
São Bernardo do Campo;45;F;480.0
São Bernardo do Campo;26;F;500.0
São Bernardo do Campo;21;M;360.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;22;F;580.0
São Bernardo do Campo;48;F;0.0
São Bernardo do Campo;19;M;460.0
São Bernardo do Campo;22;M;420.0
São Bernardo do Campo;28;F;680.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;30;M;600.0
São Bernardo do Campo;17;F;360.0
São Bernardo do Campo;19;M;500.0
São Bernardo do Campo;16;M;540.0
São Bernardo do Campo;17;M;260.0
São Bernardo do Campo;17;F;520.0
São Bernardo do Campo;29;M;680.0
São Bernardo do Campo;40;F;460.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;16;M;560.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;18;M;700.0
São Bernardo do Campo;53;F;560.0
São Bernardo do Campo;21;F;740.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;23;F;720.0
São Bernardo do Campo;15;M;560.0
São Bernardo do Campo;38;F;0.0
São Bernardo do Campo;21;F;320.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;23;M;680.0
São Bernardo do Campo;22;M;580.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;16;F;640.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;19;F;700.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;37;F;600.0
São Bernardo do Campo;28;M;580.0
São Bernardo do Campo;21;F;540.0
São Bernardo do Campo;32;M;0.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;22;F;520.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;21;M;580.0
São Bernardo do Campo;25;M;320.0
São Bernardo do Campo;21;F;640.0
São Bernardo do Campo;54;F;500.0
São Bernardo do Campo;22;F;640.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;26;F;0.0
São Bernardo do Campo;18;F;400.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;25;M;0.0
São Bernardo do Campo;16;F;560.0
São Bernardo do Campo;27;F;640.0
São Bernardo do Campo;49;M;660.0
São Bernardo do Campo;20;F;0.0
São Bernardo do Campo;15;M;680.0
São Bernardo do Campo;20;M;600.0
São Bernardo do Campo;20;M;420.0
São Bernardo do Campo;41;M;320.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;29;M;460.0
São Bernardo do Campo;19;F;480.0
São Bernardo do Campo;16;M;0.0
São Bernardo do Campo;32;M;0.0
São Bernardo do Campo;20;F;780.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;23;F;720.0
São Bernardo do Campo;40;F;0.0
São Bernardo do Campo;20;M;620.0
São Bernardo do Campo;19;M;540.0
São Bernardo do Campo;29;M;580.0
São Bernardo do Campo;24;M;540.0
São Bernardo do Campo;17;F;620.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;18;F;760.0
São Bernardo do Campo;28;F;500.0
São Bernardo do Campo;27;M;580.0
São Bernardo do Campo;22;F;600.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;18;F;680.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;27;M;780.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;17;M;520.0
São Bernardo do Campo;21;F;560.0
São Bernardo do Campo;38;F;0.0
São Bernardo do Campo;33;F;0.0
São Bernardo do Campo;20;M;580.0
São Bernardo do Campo;18;M;400.0
São Bernardo do Campo;20;F;660.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;23;M;820.0
São Bernardo do Campo;18;M;660.0
São Bernardo do Campo;28;M;780.0
São Bernardo do Campo;40;F;580.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;28;M;0.0
São Bernardo do Campo;18;F;400.0
São Bernardo do Campo;17;F;440.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;20;M;600.0
São Bernardo do Campo;17;F;660.0
São Bernardo do Campo;25;M;0.0
São Bernardo do Campo;27;F;520.0
São Bernardo do Campo;22;M;680.0
São Bernardo do Campo;23;M;520.0
São Bernardo do Campo;17;M;580.0
São Bernardo do Campo;19;F;640.0
São Bernardo do Campo;17;F;720.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;35;F;320.0
São Bernardo do Campo;16;M;640.0
São Bernardo do Campo;35;M;0.0
São Bernardo do Campo;28;M;640.0
São Bernardo do Campo;16;F;860.0
São Bernardo do Campo;42;M;0.0
São Bernardo do Campo;19;M;500.0
São Bernardo do Campo;49;F;460.0
São Bernardo do Campo;35;F;580.0
São Bernardo do Campo;16;F;800.0
São Bernardo do Campo;17;M;0.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;40;M;0.0
São Bernardo do Campo;16;F;720.0
São Bernardo do Campo;31;M;0.0
São Bernardo do Campo;21;M;540.0
São Bernardo do Campo;19;F;700.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;22;F;600.0
São Bernardo do Campo;37;F;600.0
São Bernardo do Campo;34;F;0.0
São Bernardo do Campo;24;M;0.0
São Bernardo do Campo;18;M;0.0
São Bernardo do Campo;17;F;480.0
São Bernardo do Campo;17;F;760.0
São Bernardo do Campo;23;M;440.0
São Bernardo do Campo;17;F;560.0
São Bernardo do Campo;36;M;0.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;20;M;720.0
São Bernardo do Campo;25;F;320.0
São Bernardo do Campo;18;F;320.0
São Bernardo do Campo;18;F;600.0
São Bernardo do Campo;20;M;680.0
São Bernardo do Campo;36;F;0.0
São Bernardo do Campo;28;M;0.0
São Bernardo do Campo;17;M;420.0
São Bernardo do Campo;17;M;760.0
São Bernardo do Campo;19;F;320.0
São Bernardo do Campo;20;M;640.0
São Bernardo do Campo;19;M;560.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;19;F;760.0
São Bernardo do Campo;20;F;480.0
São Bernardo do Campo;33;F;640.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;15;F;560.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;18;M;620.0
São Bernardo do Campo;25;M;500.0
São Bernardo do Campo;17;M;500.0
São Bernardo do Campo;16;F;0.0
São Bernardo do Campo;19;M;540.0
São Bernardo do Campo;16;M;840.0
São Bernardo do Campo;16;F;660.0
São Bernardo do Campo;24;M;540.0
São Bernardo do Campo;19;F;580.0
São Bernardo do Campo;16;F;580.0
São Bernardo do Campo;17;F;540.0
São Bernardo do Campo;17;M;240.0
São Bernardo do Campo;18;M;540.0
São Bernardo do Campo;20;M;920.0
São Bernardo do Campo;16;M;580.0
São Bernardo do Campo;41;F;640.0
São Bernardo do Campo;31;F;480.0
São Bernardo do Campo;42;F;0.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;23;F;440.0
São Bernardo do Campo;20;M;620.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;18;F;420.0
São Bernardo do Campo;24;F;560.0
São Bernardo do Campo;38;M;380.0
São Bernardo do Campo;34;M;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;22;F;400.0
São Bernardo do Campo;18;F;400.0
São Bernardo do Campo;16;F;580.0
São Bernardo do Campo;28;M;400.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;20;F;400.0
São Bernardo do Campo;62;F;0.0
São Bernardo do Campo;16;M;540.0
São Bernardo do Campo;21;F;720.0
São Bernardo do Campo;18;M;540.0
São Bernardo do Campo;25;F;580.0
São Bernardo do Campo;24;M;720.0
São Bernardo do Campo;22;M;400.0
São Bernardo do Campo;19;F;460.0
São Bernardo do Campo;15;M;740.0
São Bernardo do Campo;22;M;440.0
São Bernardo do Campo;17;M;480.0
São Bernardo do Campo;27;M;620.0
São Bernardo do Campo;17;M;300.0
São Bernardo do Campo;38;F;540.0
São Bernardo do Campo;20;F;760.0
São Bernardo do Campo;18;M;800.0
São Bernardo do Campo;38;M;480.0
São Bernardo do Campo;33;F;280.0
São Bernardo do Campo;23;F;260.0
São Bernardo do Campo;25;M;520.0
São Bernardo do Campo;16;M;800.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;17;F;480.0
São Bernardo do Campo;22;F;580.0
São Bernardo do Campo;17;M;700.0
São Bernardo do Campo;24;M;420.0
São Bernardo do Campo;55;F;500.0
São Bernardo do Campo;19;M;600.0
São Bernardo do Campo;38;F;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;18;M;520.0
São Bernardo do Campo;17;M;600.0
São Bernardo do Campo;16;F;660.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;18;M;680.0
São Bernardo do Campo;18;M;280.0
São Bernardo do Campo;17;M;380.0
São Bernardo do Campo;31;F;340.0
São Bernardo do Campo;24;F;680.0
São Bernardo do Campo;32;F;560.0
São Bernardo do Campo;20;F;320.0
São Bernardo do Campo;21;F;580.0
São Bernardo do Campo;16;F;320.0
São Bernardo do Campo;19;F;0.0
São Bernardo do Campo;25;M;480.0
São Bernardo do Campo;15;M;620.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;18;F;560.0
São Bernardo do Campo;16;M;560.0
São Bernardo do Campo;16;F;600.0
São Bernardo do Campo;16;M;600.0
São Bernardo do Campo;25;M;0.0
São Bernardo do Campo;31;F;680.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;19;F;740.0
São Bernardo do Campo;18;M;480.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;25;F;0.0
São Bernardo do Campo;18;F;680.0
São Bernardo do Campo;29;M;520.0
São Bernardo do Campo;18;F;800.0
São Bernardo do Campo;42;F;460.0
São Bernardo do Campo;24;F;520.0
São Bernardo do Campo;35;M;0.0
São Bernardo do Campo;23;M;0.0
São Bernardo do Campo;25;F;520.0
São Bernardo do Campo;27;M;280.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;15;F;0.0
São Bernardo do Campo;16;F;880.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;19;F;580.0
São Bernardo do Campo;22;M;0.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;17;M;540.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;25;F;260.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;48;M;0.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;18;M;460.0
São Bernardo do Campo;22;F;0.0
São Bernardo do Campo;16;M;540.0
São Bernardo do Campo;27;M;0.0
São Bernardo do Campo;30;F;0.0
São Bernardo do Campo;24;F;740.0
São Bernardo do Campo;17;M;500.0
São Bernardo do Campo;17;F;480.0
São Bernardo do Campo;17;F;680.0
São Bernardo do Campo;18;F;580.0
São Bernardo do Campo;26;M;0.0
São Bernardo do Campo;22;M;560.0
São Bernardo do Campo;26;F;560.0
São Bernardo do Campo;17;F;380.0
São Bernardo do Campo;31;F;0.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;49;M;420.0
São Bernardo do Campo;26;M;680.0
São Bernardo do Campo;22;F;520.0
São Bernardo do Campo;19;M;840.0
São Bernardo do Campo;19;F;460.0
São Bernardo do Campo;23;F;300.0
São Bernardo do Campo;15;F;800.0
São Bernardo do Campo;16;F;620.0
São Bernardo do Campo;34;M;540.0
São Bernardo do Campo;30;M;480.0
São Bernardo do Campo;20;M;0.0
São Bernardo do Campo;18;M;400.0
São Bernardo do Campo;17;F;320.0
São Bernardo do Campo;17;M;640.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;27;M;0.0
São Bernardo do Campo;24;M;500.0
São Bernardo do Campo;32;F;0.0
São Bernardo do Campo;16;M;720.0
São Bernardo do Campo;19;F;460.0
São Bernardo do Campo;24;M;580.0
São Bernardo do Campo;32;F;0.0
São Bernardo do Campo;17;F;580.0
São Bernardo do Campo;21;M;540.0
São Bernardo do Campo;17;F;500.0
São Bernardo do Campo;18;F;640.0
São Bernardo do Campo;24;F;0.0
São Bernardo do Campo;27;M;760.0
São Bernardo do Campo;27;M;560.0
São Bernardo do Campo;19;M;0.0
São Bernardo do Campo;22;M;580.0
São Bernardo do Campo;17;F;600.0
São Bernardo do Campo;22;F;400.0
São Bernardo do Campo;21;F;0.0
São Bernardo do Campo;17;M;360.0
São Bernardo do Campo;26;M;500.0
São Bernardo do Campo;24;F;560.0
São Bernardo do Campo;17;F;0.0
São Bernardo do Campo;32;M;620.0
São Bernardo do Campo;23;F;460.0
São Bernardo do Campo;18;F;0.0
São Bernardo do Campo;19;F;640.0
São Bernardo do Campo;27;F;480.0
São Bernardo do Campo;21;M;0.0
São Bernardo do Campo;38;M;560.0
São Bernardo do Campo;21;F;320.0
